Transaction,TransactionOld,TransDate,Machine,Product,Type,Coil,Price,Quantity,LineTotal,TransTotal,BasketSize,Healthy,Category,Group
4155,15315037954,6/28/22,Earle Asphalt x1371,CheezIt - Original,Cash,124,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4156,15315263583,6/28/22,GuttenPlans x1367,Monster Energy Original,Cash,144,3,1,3,3,1,FALSE,Carbonated,Drink
4157,15315301694,6/28/22,EB Public Library x1380,Coca Cola - Zero Sugar,Credit,142,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
4158,15315304214,6/28/22,EB Public Library x1380,Coca Cola - Zero Sugar,Credit,142,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
4159,15315311678,6/28/22,GuttenPlans x1367,Sunkist Soda - Orange,Cash,140,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4160,15315408189,6/28/22,EB Public Library x1380,CheezIt - Original,Cash,124,1.25,1,1.25,1.25,1,FALSE,Salty,Food
4161,15315429716,6/28/22,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Honey Mu,Credit,120,2,1,2,2,1,FALSE,Salty,Food
4162,15315755662,6/28/22,GuttenPlans x1367,Coca Cola - Regular,Cash,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4163,15315788199,6/28/22,GuttenPlans x1367,Funyuns - Flaming Hot,Cash,121,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4164,15315789047,6/28/22,GuttenPlans x1367,Coca Cola - Regular,Cash,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4165,15315790374,6/28/22,GuttenPlans x1367,Funyuns - Flaming Hot,Cash,121,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4166,15316229423,6/29/22,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Cash,112,2,1,2,2,1,FALSE,Salty,Food
4167,15316229952,6/29/22,GuttenPlans x1367,Monster Energy Original,Cash,144,3,1,3,3,1,FALSE,Carbonated,Drink
4168,15316519842,6/29/22,GuttenPlans x1367,Red Bull - Original,Credit,148,3.5,1,3.5,3.5,1,FALSE,Carbonated,Drink
4169,15316733733,6/29/22,GuttenPlans x1367,Snapple Tea - Peach,Credit,145,2.5,1,2.5,5.5,2,FALSE,Non Carbonated,Drink
4170,15316733733,6/29/22,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Credit,132,1.5,2,3,5.5,2,TRUE,Sweet,Food
4171,15317437313,6/29/22,EB Public Library x1380,Iberia Coconut Water,Cash,140,2,1,2,2,1,TRUE,Non Carbonated,Drink
4172,15317512287,6/29/22,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Credit,146,3.5,1,3.5,3.5,1,FALSE,Non Carbonated,Drink
4173,15317528403,6/29/22,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Cash,158,2,1,2,2,1,TRUE,Sweet,Food
4174,15317538143,6/29/22,Earle Asphalt x1371,CheezIt - Original,Cash,124,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4175,15317619070,6/29/22,GuttenPlans x1367,Coca Cola - Regular,Cash,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4176,15317933685,6/29/22,EB Public Library x1380,CheezIt - Double Cheese,Cash,123,1.25,1,1.25,1.25,1,FALSE,Salty,Food
4177,15317979929,6/29/22,GuttenPlans x1367,Red Bull - Original,Credit,148,3.5,1,3.5,3.5,1,FALSE,Carbonated,Drink
4178,15318154641,6/29/22,Earle Asphalt x1371,Pop Corners - Spicy Queso,Cash,111,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4179,15318209318,6/29/22,EB Public Library x1380,BodyArmor LYTE - Strawberry Lemonade,Credit,147,2.75,1,2.75,2.75,1,TRUE,Water,Drink
4180,15318219620,6/29/22,EB Public Library x1380,Pringles - Sour Cream & Onion,Credit,165,4,1,4,4,1,FALSE,Salty,Food
4181,15318238604,6/29/22,EB Public Library x1380,Takis - Hot Chilli Pepper & Lime,Cash,121,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4182,15318243115,6/29/22,EB Public Library x1380,Takis - Hot Chilli Pepper & Lime,Cash,121,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4183,15318535320,6/29/22,EB Public Library x1380,Belvita Snack Packs - Blueberry,Cash,125,1.25,1,1.25,1.25,1,TRUE,Sweet,Food
4184,15318786367,6/29/22,Earle Asphalt x1371,Keto Bar - Creamy Peanut Butter Chocolate,Credit,138,2,1,2,2,1,TRUE,Sweet,Food
4185,15318904884,6/29/22,BSQ Mall x1364 - Zales,Pop Corners - Sea Salt,Cash,110,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4186,15318916345,6/29/22,BSQ Mall x1364 - Zales,Iberia Coconut Water,Cash,142,2,1,2,2,1,TRUE,Non Carbonated,Drink
4187,15319052463,6/29/22,BSQ Mall x1366 - ATT,Popchips Potato - Barbeque,Cash,114,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4188,15319057264,6/29/22,BSQ Mall x1366 - ATT,CheezIt - Original,Cash,121,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4189,15319144526,6/29/22,EB Public Library x1380,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4190,15319147305,6/29/22,EB Public Library x1380,Goldfish Baked - Cheddar,Cash,122,1.25,1,1.25,1.25,1,TRUE,Salty,Food
4191,15319167631,6/29/22,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Cash,145,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
4192,15319235905,6/29/22,EB Public Library x1380,Coca Cola - Zero Sugar,Cash,142,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
4193,15319238756,6/29/22,EB Public Library x1380,Coca Cola - Zero Sugar,Cash,142,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
4194,15319631732,6/29/22,EB Public Library x1380,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4195,15319642053,6/29/22,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Cash,132,2,1,2,2,1,TRUE,Salty,Food
4196,15319692127,6/29/22,EB Public Library x1380,Popchips Potato - Barbeque,Cash,111,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4197,15319695239,6/29/22,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Cash,146,3.5,1,3.5,3.5,1,FALSE,Non Carbonated,Drink
4198,15319795864,6/29/22,EB Public Library x1380,Miss Vickie's Potato Chip - Sea Salt & Vinega,Cash,113,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4199,15319810622,6/29/22,Earle Asphalt x1371,Oreo Mini,Cash,121,1.5,1,1.5,1.5,1,FALSE,Sweet,Food
4200,15319967947,6/29/22,GuttenPlans x1367,Monster Energy Original,Cash,144,3,1,3,3,1,FALSE,Carbonated,Drink
4201,15320124355,6/29/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,1,1.5,5.5,1,TRUE,Water,Drink
4202,15320142623,6/29/22,GuttenPlans x1367,Chesters Fries Flaming hot,Cash,111,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4203,15320347115,6/29/22,EB Public Library x1380,Iberia Coconut Water,Cash,140,2,1,2,2,1,TRUE,Non Carbonated,Drink
4204,15320401185,6/29/22,Earle Asphalt x1371,CheezIt - Original,Cash,124,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4205,15320405034,6/29/22,Earle Asphalt x1371,CheezIt - Original,Cash,124,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4206,15320460942,6/29/22,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Credit,157,3,1,3,3,1,TRUE,Sweet,Food
4207,15320490861,6/29/22,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Cash,143,2,1,2,2,1,TRUE,Water,Drink
4208,15320491576,6/29/22,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Cash,143,2,1,2,2,1,TRUE,Water,Drink
4209,15320631256,6/29/22,GuttenPlans x1367,Sunkist Soda - Orange,Cash,140,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4210,15320631343,6/29/22,GuttenPlans x1367,Sunkist Soda - Orange,Cash,140,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4211,15321038408,6/29/22,GuttenPlans x1367,Coca Cola - Regular,Cash,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4212,15321051360,6/29/22,GuttenPlans x1367,Sunkist Soda - Orange,Cash,140,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4213,15321208458,6/29/22,GuttenPlans x1367,KitKat - Crisp Wafers,Cash,134,2.5,1,2.5,2.5,1,FALSE,Sweet,Food
4214,15321838916,6/30/22,GuttenPlans x1367,Red Bull - Original,Credit,148,3.5,1,3.5,3.5,1,FALSE,Carbonated,Drink
4215,15322356504,6/30/22,EB Public Library x1380,Coca Cola - Zero Sugar,Cash,142,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
4216,15322358750,6/30/22,EB Public Library x1380,BodyArmor LYTE - Strawberry Lemonade,Cash,147,2.75,1,2.75,2.75,1,TRUE,Water,Drink
4217,15322506200,6/30/22,EB Public Library x1380,Coca Cola - Zero Sugar,Cash,142,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
4218,15322512335,6/30/22,EB Public Library x1380,Goldfish Baked - Cheddar,Cash,122,1.25,1,1.25,1.25,1,TRUE,Salty,Food
4219,15322712996,6/30/22,Earle Asphalt x1371,Oreo Mini,Cash,121,1.5,1,1.5,1.5,1,FALSE,Sweet,Food
4220,15322955876,6/30/22,EB Public Library x1380,Pop Corners - Kettle Corn,Cash,110,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4221,15323418214,6/30/22,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Credit,131,2,1,2,3.5,2,TRUE,Salty,Food
4222,15323418214,6/30/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,1,1.5,3.5,2,TRUE,Water,Drink
4223,15323585654,6/30/22,EB Public Library x1380,CheezIt - Original,Credit,124,1.25,1,1.25,1.25,1,FALSE,Salty,Food
4224,15323601676,6/30/22,EB Public Library x1380,Iberia Coconut Water,Credit,140,2,1,2,3.5,2,TRUE,Non Carbonated,Drink
4225,15323601676,6/30/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,1,1.5,3.5,2,TRUE,Water,Drink
4226,15323654540,6/30/22,GuttenPlans x1367,Red Bull - Original,Credit,148,3.5,1,3.5,3.5,1,FALSE,Carbonated,Drink
4227,15323822740,6/30/22,EB Public Library x1380,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4228,15324177708,6/30/22,EB Public Library x1380,Snapple Tea - Raspberry,Cash,145,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
4229,15324643847,6/30/22,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Credit,145,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
4230,15324796423,6/30/22,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Honey Mu,Credit,120,2,1,2,3.5,2,FALSE,Salty,Food
4231,15324796423,6/30/22,EB Public Library x1380,Coca Cola - Zero Sugar,Credit,142,1.5,1,1.5,3.5,2,TRUE,Carbonated,Drink
4232,15324893090,6/30/22,BSQ Mall x1364 - Zales,CheezIt - Original,Cash,123,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4233,15324992228,6/30/22,BSQ Mall x1364 - Zales,Iberia Coconut Water,Cash,142,2,1,2,2,1,TRUE,Non Carbonated,Drink
4234,15325220726,6/30/22,EB Public Library x1380,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4235,15325396985,6/30/22,EB Public Library x1380,CheezIt - Original,Cash,124,1.25,1,1.25,1.25,1,FALSE,Salty,Food
4236,15325414492,6/30/22,EB Public Library x1380,Pop Corners - Kettle Corn,Cash,110,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4237,15325431695,6/30/22,EB Public Library x1380,CheezIt - Original,Cash,124,1.25,1,1.25,1.25,1,FALSE,Salty,Food
4238,15325535413,6/30/22,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Cash,158,2,1,2,2,1,TRUE,Sweet,Food
4239,15325569115,6/30/22,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Credit,131,2,1,2,2,1,TRUE,Salty,Food
4240,15325590120,6/30/22,EB Public Library x1380,Hungry Buddha - Chocolate Chip,Credit,137,2,1,2,2,1,TRUE,Sweet,Food
4241,15325717670,6/30/22,BSQ Mall x1364 - Zales,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4242,15325816054,6/30/22,GuttenPlans x1367,Funyuns - Flaming Hot,Cash,121,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4243,15325819005,6/30/22,GuttenPlans x1367,Cheetos Puffs,Cash,120,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4244,15325887409,6/30/22,GuttenPlans x1367,Lays - Classic,Cash,123,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4245,15325888547,6/30/22,GuttenPlans x1367,Sunkist Soda - Orange,Cash,140,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4246,15325890813,6/30/22,GuttenPlans x1367,Sunkist Soda - Orange,Cash,140,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4247,15326262973,6/30/22,GuttenPlans x1367,Coca Cola - Regular,Cash,142,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4248,15326842465,7/1/22,GuttenPlans x1367,Cheetos Cheddar Jalapeno,Cash,124,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4249,15326844967,7/1/22,GuttenPlans x1367,KitKat - Crisp Wafers,Cash,139,2.5,1,2.5,2.5,1,FALSE,Sweet,Food
4250,15326846447,7/1/22,GuttenPlans x1367,Cheetos Cheddar Jalapeno,Cash,124,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4251,15326852291,7/1/22,GuttenPlans x1367,Cheetos Puffs,Cash,120,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4252,15326853074,7/1/22,GuttenPlans x1367,Cheetos Puffs,Cash,120,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4253,15326854687,7/1/22,GuttenPlans x1367,Snapple Tea - Raspberry,Cash,147,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
4254,15326857519,7/1/22,GuttenPlans x1367,Funyuns - Flaming Hot,Cash,110,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4255,15326857516,7/1/22,GuttenPlans x1367,Funyuns - Flaming Hot,Cash,110,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4256,15326857561,7/1/22,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Cash,122,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4257,15327028966,7/1/22,GuttenPlans x1367,Red Bull - Original,Credit,148,3.5,1,3.5,3.5,1,FALSE,Carbonated,Drink
4258,15327209915,7/1/22,GuttenPlans x1367,Monster Energy Original,Cash,144,3,1,3,3,1,FALSE,Carbonated,Drink
4259,15327293473,7/1/22,GuttenPlans x1367,Monster Energy Original,Credit,144,3,1,3,3,1,FALSE,Carbonated,Drink
4260,15327634869,7/1/22,BSQ Mall x1364 - Zales,Monster Energy Original,Credit,146,3,1,3,3,1,FALSE,Carbonated,Drink
4261,15328153493,7/1/22,GuttenPlans x1367,Funyuns - Flaming Hot,Credit,121,1.5,1,1.5,4.5,2,FALSE,Salty,Food
4262,15328153493,7/1/22,GuttenPlans x1367,Lays - Classic,Credit,123,1.5,1,1.5,4.5,2,FALSE,Salty,Food
4263,15328170781,7/1/22,GuttenPlans x1367,KitKat - Crisp Wafers,Credit,134,2.5,2,5,6.5,2,FALSE,Sweet,Food
4264,15328170781,7/1/22,GuttenPlans x1367,Chesters Fries Flaming hot,Credit,111,1.5,1,1.5,6.5,2,FALSE,Salty,Food
4265,15328462611,7/1/22,Earle Asphalt x1371,Pop Corners - Spicy Queso,Cash,111,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4266,15328612126,7/1/22,GuttenPlans x1367,KitKat - Crisp Wafers,Credit,139,2.5,1,2.5,2.5,1,FALSE,Sweet,Food
4267,15328778877,7/1/22,Earle Asphalt x1371,Snapple Diet Tea - Raspberry,Credit,145,2.5,1,2.5,2.5,1,TRUE,Non Carbonated,Drink
4268,15328826693,7/1/22,GuttenPlans x1367,Coca Cola - Regular,Credit,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4269,15328860832,7/1/22,GuttenPlans x1367,Coca Cola - Regular,Credit,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4270,15329068915,7/1/22,BSQ Mall x1366 - ATT,Red Bull - Energy Drink - Sugar Free,Credit,148,3.5,1,3.5,4.75,2,TRUE,Carbonated,Drink
4271,15329068915,7/1/22,BSQ Mall x1366 - ATT,CheezIt - Original,Credit,125,1.25,1,1.25,4.75,2,FALSE,Salty,Food
4272,15329072409,7/1/22,GuttenPlans x1367,Funyuns - Flaming Hot,Cash,121,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4273,15329076041,7/1/22,GuttenPlans x1367,Monster Energy Original,Cash,146,3,1,3,3,1,FALSE,Carbonated,Drink
4274,15329088700,7/1/22,EB Public Library x1380,Goldfish Baked - Cheddar,Cash,122,1.25,1,1.25,1.25,1,TRUE,Salty,Food
4275,15329164889,7/1/22,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Cash,143,2,1,2,2,1,TRUE,Water,Drink
4276,15329215170,7/1/22,GuttenPlans x1367,Coca Cola - Regular,Cash,142,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4277,15329218867,7/1/22,GuttenPlans x1367,Coca Cola - Regular,Cash,142,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4278,15329220305,7/1/22,GuttenPlans x1367,Coca Cola - Regular,Cash,142,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4279,15329461965,7/1/22,BSQ Mall x1366 - ATT,Kinder - Bueno - Crispy Creamy Chocolate,Cash,135,2,1,2,2,1,FALSE,Sweet,Food
4280,15329493289,7/1/22,EB Public Library x1380,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4281,15329621290,7/1/22,EB Public Library x1380,V8 Vegetable Juice - Original,Cash,141,2,1,2,2,1,TRUE,Non Carbonated,Drink
4282,15329689288,7/1/22,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Credit,158,2,1,2,2,1,TRUE,Sweet,Food
4283,15329816135,7/1/22,GuttenPlans x1367,KitKat - Crisp Wafers,Credit,139,2.5,1,2.5,2.5,1,FALSE,Sweet,Food
4284,15329828747,7/1/22,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Credit,157,3,1,3,3,1,TRUE,Sweet,Food
4285,15329886166,7/1/22,EB Public Library x1380,Iberia Coconut Water,Cash,140,2,1,2,2,1,TRUE,Non Carbonated,Drink
4286,15329976136,7/1/22,EB Public Library x1380,Popchips Potato - Barbeque,Cash,111,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4287,15329981185,7/1/22,EB Public Library x1380,Miss Vickie's Potato Chip - Sea Salt & Vinega,Cash,113,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4288,15330217531,7/1/22,GuttenPlans x1367,Monster Energy Original,Cash,146,3,1,3,3,1,FALSE,Carbonated,Drink
4289,15330279995,7/1/22,BSQ Mall x1366 - ATT,Red Bull - Energy Drink - Sugar Free,Cash,148,3.5,1,3.5,3.5,1,TRUE,Carbonated,Drink
4290,15330339328,7/1/22,BSQ Mall x1364 - Zales,Poland Springs Water,Credit,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4291,15330343188,7/1/22,BSQ Mall x1364 - Zales,Monster Energy Original,Credit,146,3,1,3,3,1,FALSE,Carbonated,Drink
4292,15330358017,7/1/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4293,15330362630,7/1/22,EB Public Library x1380,Popchips Potato - Barbeque,Credit,111,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4294,15330453185,7/1/22,BSQ Mall x1364 - Zales,SunChips Multigrain - Harvest Cheddar,Cash,113,1.5,1,1.5,1.5,1,TRUE,Salty,Food
4295,15330529983,7/1/22,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Cash,130,1.5,1,1.5,1.5,1,TRUE,Sweet,Food
4296,15330531092,7/1/22,GuttenPlans x1367,Coca Cola - Regular,Cash,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4297,15330579844,7/1/22,GuttenPlans x1367,Monster Energy Original,Cash,146,3,1,3,3,1,FALSE,Carbonated,Drink
4298,15330618157,7/1/22,BSQ Mall x1364 - Zales,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4299,15330627927,7/1/22,BSQ Mall x1364 - Zales,KitKat - Crisp Wafers,Cash,130,2,1,2,2,1,FALSE,Sweet,Food
4300,15330798446,7/1/22,GuttenPlans x1367,Monster Energy Original,Cash,146,3,1,3,3,1,FALSE,Carbonated,Drink
4301,15330833276,7/1/22,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Cash,143,2,1,2,2,1,TRUE,Water,Drink
4302,15331226902,7/1/22,GuttenPlans x1367,Coca Cola - Regular,Cash,142,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4303,15331321457,7/1/22,GuttenPlans x1367,Coca Cola - Regular,Cash,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4304,15331353744,7/1/22,GuttenPlans x1367,KitKat - Crisp Wafers,Cash,139,2.5,1,2.5,2.5,1,FALSE,Sweet,Food
4305,15331390807,7/1/22,GuttenPlans x1367,Sunkist Soda - Orange,Cash,140,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4306,15331757077,7/2/22,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Cash,114,2,1,2,2,1,FALSE,Salty,Food
4307,15332278591,7/2/22,EB Public Library x1380,Pop Corners - Kettle Corn,Cash,110,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4308,15332310315,7/2/22,EB Public Library x1380,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4309,15332434764,7/2/22,GuttenPlans x1367,Coca Cola - Regular,Cash,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4310,15332445365,7/2/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4311,15332476677,7/2/22,GuttenPlans x1367,Funyuns - Flaming Hot,Cash,110,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4312,15332477081,7/2/22,GuttenPlans x1367,Coca Cola - Regular,Cash,142,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4313,15332493228,7/2/22,GuttenPlans x1367,Monster Energy Original,Cash,146,3,1,3,3,1,FALSE,Carbonated,Drink
4314,15332494687,7/2/22,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Cash,114,2,1,2,2,1,FALSE,Salty,Food
4315,15332651717,7/2/22,BSQ Mall x1364 - Zales,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4316,15332758755,7/2/22,EB Public Library x1380,Popchips Potato - Barbeque,Credit,111,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4317,15332761885,7/2/22,EB Public Library x1380,Keep Healthy - Chocolate Fudge,Credit,132,2,1,2,2,1,TRUE,Sweet,Food
4318,15332940759,7/2/22,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Credit,112,2,1,2,2,1,FALSE,Salty,Food
4319,15333125616,7/2/22,BSQ Mall x1364 - Zales,Iberia Coconut Water,Credit,142,2,1,2,2,1,TRUE,Non Carbonated,Drink
4320,15333243570,7/2/22,BSQ Mall x1366 - ATT,Red Bull - Energy Drink - Sugar Free,Credit,148,3.5,1,3.5,3.5,1,TRUE,Carbonated,Drink
4321,15333274097,7/2/22,EB Public Library x1380,Seapoint Farms Dry Roasted Edamame - Wasabi,Credit,133,2.5,1,2.5,2.5,1,TRUE,Salty,Food
4322,15333330242,7/2/22,EB Public Library x1380,Goldfish Baked - Cheddar,Credit,122,1.25,1,1.25,1.25,1,TRUE,Salty,Food
4323,15333334037,7/2/22,EB Public Library x1380,Miss Vickie's Potato Chip - Sea Salt Original,Credit,112,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4324,15333589072,7/2/22,BSQ Mall x1364 - Zales,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4325,15333591108,7/2/22,BSQ Mall x1364 - Zales,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4326,15333592812,7/2/22,BSQ Mall x1364 - Zales,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4327,15333597412,7/2/22,BSQ Mall x1364 - Zales,Poland Springs Water,Cash,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
4328,15333800308,7/2/22,GuttenPlans x1367,Coca Cola - Regular,Cash,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4329,15334316231,7/2/22,GuttenPlans x1367,Sunkist Soda - Orange,Cash,140,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4330,15334669318,7/2/22,GuttenPlans x1367,Coca Cola - Regular,Cash,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4331,15334671339,7/2/22,GuttenPlans x1367,Sunkist Soda - Orange,Cash,140,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4332,15334789601,7/2/22,GuttenPlans x1367,KitKat - Crisp Wafers,Cash,139,2.5,1,2.5,2.5,1,FALSE,Sweet,Food
4333,15334789469,7/2/22,GuttenPlans x1367,Cheetos Cheddar Jalapeno,Cash,124,1.5,1,1.5,1.5,1,FALSE,Salty,Food
4334,15335079930,7/3/22,GuttenPlans x1367,Coca Cola - Regular,Cash,141,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
4335,15336479609,7/3/22,BSQ Mall x1364 - Zales,SunChips Multigrain - Harvest Cheddar,Cash,113,1.5,1,1.5,1.5,1,TRUE,Salty,Food
4336,15338248721,7/4/22,BSQ Mall x1364 - Zales,Keto Bar - Creamy Peanut Butter Chocolate,Cash,139,2,1,2,2,1,TRUE,Sweet,Food
4337,15339241283,7/4/22,BSQ Mall x1364 - Zales,Iberia Coconut Water,Cash,142,2,1,2,2,1,TRUE,Non Carbonated,Drink
4338,15339297668,7/4/22,BSQ Mall x1364 - Zales,Snapple Tea - Lemon,Cash,147,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
4339,15340300974,7/5/22,GuttenPlans x1367,Monster Energy Original,Credit,146,3,1,3,3,1,FALSE,Carbonated,Drink
4340,15340676157,7/5/22,Earle Asphalt x1371,Hungry Buddha - Chocolate Chip,Cash,137,2,1,2,2,1,TRUE,Sweet,Food
4341,15341452309,7/5/22,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Hot Buff,Credit,121,2.5,1,2.5,2.5,1,FALSE,Salty,Food
4342,15341577658,7/5/22,BSQ Mall x1364 - Zales,Monster Energy Original,Credit,146,3,1,3,3,1,FALSE,Carbonated,Drink
4343,15341635945,7/5/22,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Cash,130,1.5,1,1.5,1.5,1,TRUE,Sweet,Food
